Name,X,Y,Z,ScaleX,ScaleY,ScaleZ,Rotation,CUT,FILL,AREACUT,AREAFILL,SUM
GRIDCELL,237.5,137.5,0.0,25.0,25.0,25.0,0.0,0.0,6929.7,0.0,625.0,6929.7
GRIDCELL,237.5,162.5,0.0,25.0,25.0,25.0,0.0,0.0,1057.9,282.5745,342.4255,1057.9
GRIDCELL,237.5,187.5,0.0,25.0,25.0,25.0,0.0,0.0,0.0,360.2077,264.7923,0.0
GRIDCELL,237.5,212.5,0.0,25.0,25.0,25.0,0.0,0.0,0.0,350.3722,274.6278,0.0
GRIDCELL,237.5,237.5,0.0,25.0,25.0,25.0,0.0,0.0,0.0,316.7695,308.2305,0.0
GRIDCELL,237.5,262.5,0.0,25.0,25.0,25.0,0.0,0.0,0.0,236.3647,388.6353,0.0
GRIDCELL,237.5,287.5,0.0,25.0,25.0,25.0,0.0,0.0,0.0,419.3472,205.6528,0.0
GRIDCELL,237.5,312.5,0.0,25.0,25.0,25.0,0.0,0.0,0.0,625.0,0.0,0.0
GRIDCELL,237.5,337.5,0.0,25.0,25.0,25.0,0.0,0.0,0.0,342.6472,282.5177,0.0
GRIDCELL,262.5,12.500000000000002,0.0,25.0,25.0,25.0,0.0,0.0,0.0,381.7414,243.2586,0.0
GRIDCELL,262.5,37.5,0.0,25.0,25.0,25.0,0.0,-109.0,0.0,566.3415,58.6585,-109.0
GRIDCELL,262.5,62.5,0.0,25.0,25.0,25.0,0.0,-537.5,5.6,594.0215,30.9785,-531.9
GRIDCELL,262.5,87.5,0.0,25.0,25.0,25.0,0.0,-1.7,1405.1,15.5429,609.4571,1403.3999999999999
GRIDCELL,262.5,112.5,0.0,25.0,25.0,25.0,0.0,0.0,4915.1,0.0,625.0,4915.1
GRIDCELL,262.5,137.5,0.0,25.0,25.0,25.0,0.0,0.0,6196.6,0.0,625.0,6196.6
GRIDCELL,262.5,162.5,0.0,25.0,25.0,25.0,0.0,0.0,579.3,103.3087,521.6913,579.3
GRIDCELL,262.5,187.5,0.0,25.0,25.0,25.0,0.0,0.0,0.0,2.6924,622.3076,0.0
GRIDCELL,262.5,212.5,0.0,25.0,25.0,25.0,0.0,0.0,0.0,422.1569,202.8431,0.0
GRIDCELL,262.5,237.5,0.0,25.0,25.0,25.0,0.0,0.0,0.0,624.9814,0.0186,0.0
GRIDCELL,262.5,262.5,0.0,25.0,25.0,25.0,0.0,0.0,0.0,254.9895,370.0105,0.0
GRIDCELL,262.5,287.5,0.0,25.0,25.0,25.0,0.0,0.0,0.0,456.1033,168.8967,0.0
GRIDCELL,262.5,312.5,0.0,25.0,25.0,25.0,0.0,0.0,0.0,625.0,0.0,0.0
GRIDCELL,262.5,337.5,0.0,25.0,25.0,25.0,0.0,0.0,0.0,536.0029,88.9971,0.0
GRIDCELL,287.5,12.500000000000002,0.0,25.0,25.0,25.0,0.0,0.0,0.0,329.9287,295.0713,0.0
GRIDCELL,287.5,37.5,0.0,25.0,25.0,25.0,0.0,-198.4,0.0,339.8581,285.1419,-198.4
GRIDCELL,287.5,62.5,0.0,25.0,25.0,25.0,0.0,-664.3,0.0,625.0,0.0,-664.3
GRIDCELL,287.5,87.5,0.0,25.0,25.0,25.0,0.0,-69.4,628.1,187.4688,437.5312,558.7
GRIDCELL,287.5,112.5,0.0,25.0,25.0,25.0,0.0,0.0,3068.8,0.0,625.0,3068.8
GRIDCELL,287.5,137.5,0.0,25.0,25.0,25.0,0.0,0.0,4115.8,0.0,625.0,4115.8
GRIDCELL,287.5,162.5,0.0,25.0,25.0,25.0,0.0,0.0,154.1,252.931,372.069,154.1
GRIDCELL,287.5,187.5,0.0,25.0,25.0,25.0,0.0,0.0,0.0,308.8503,316.1497,0.0
GRIDCELL,287.5,212.5,0.0,25.0,25.0,25.0,0.0,0.0,0.0,625.0,0.0,0.0
GRIDCELL,287.5,237.5,0.0,25.0,25.0,25.0,0.0,0.0,0.0,604.2845,20.7155,0.0
GRIDCELL,287.5,262.5,0.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,625.0,0.0
GRIDCELL,287.5,287.5,0.0,25.0,25.0,25.0,0.0,0.0,0.0,237.0354,387.9646,0.0
GRIDCELL,287.5,312.5,0.0,25.0,25.0,25.0,0.0,0.0,0.0,625.0,0.0,0.0
GRIDCELL,287.5,337.5,0.0,25.0,25.0,25.0,0.0,0.0,0.0,468.75,156.25,0.0
GRIDCELL,312.5,12.500000000000002,0.0,25.0,25.0,25.0,0.0,0.0,0.0,602.3547,22.6453,0.0
GRIDCELL,312.5,37.5,0.0,25.0,25.0,25.0,0.0,-287.8,0.0,571.3044,53.6956,-287.8
GRIDCELL,312.5,62.5,0.0,25.0,25.0,25.0,0.0,-1025.7,0.0,625.0,0.0,-1025.7
GRIDCELL,312.5,87.5,0.0,25.0,25.0,25.0,0.0,-526.5,24.1,563.2209,61.7791,-502.4
GRIDCELL,312.5,112.5,0.0,25.0,25.0,25.0,0.0,-56.9,916.1,118.5095,506.4905,859.2
GRIDCELL,312.5,137.5,0.0,25.0,25.0,25.0,0.0,0.0,1798.9,50.9231,574.0769,1798.9
GRIDCELL,312.5,162.5,0.0,25.0,25.0,25.0,0.0,0.0,0.8,429.0343,195.9657,0.8
GRIDCELL,312.5,187.5,0.0,25.0,25.0,25.0,0.0,0.0,0.0,425.0453,199.9547,0.0
GRIDCELL,312.5,212.5,0.0,25.0,25.0,25.0,0.0,0.0,0.0,455.1938,169.8062,0.0
GRIDCELL,312.5,237.5,0.0,25.0,25.0,25.0,0.0,0.0,0.0,105.2521,519.7479,0.0
GRIDCELL,312.5,262.5,0.0,25.0,25.0,25.0,0.0,0.0,0.0,625.0,0.0,0.0
GRIDCELL,312.5,287.5,0.0,25.0,25.0,25.0,0.0,0.0,0.0,625.0,0.0,0.0
GRIDCELL,312.5,312.5,0.0,25.0,25.0,25.0,0.0,0.0,0.0,175.6609,449.3391,0.0
GRIDCELL,312.5,337.5,0.0,25.0,25.0,25.0,0.0,0.0,0.0,226.8439,398.1561,0.0
GRIDCELL,337.5,12.500000000000002,0.0,25.0,25.0,25.0,0.0,0.0,0.0,557.7566,67.2434,0.0
GRIDCELL,337.5,37.5,0.0,25.0,25.0,25.0,0.0,-223.3,0.0,542.3904,82.6096,-223.3
GRIDCELL,337.5,62.5,0.0,25.0,25.0,25.0,0.0,-1286.0,0.0,625.0,0.0,-1286.0
GRIDCELL,337.5,87.5,0.0,25.0,25.0,25.0,0.0,-1434.1,0.0,625.0,0.0,-1434.1
GRIDCELL,337.5,112.5,0.0,25.0,25.0,25.0,0.0,-1116.4,4.2,603.618,21.382,-1112.2
GRIDCELL,337.5,137.5,0.0,25.0,25.0,25.0,0.0,-432.6,74.4,507.2109,117.789,-358.20000000000005
GRIDCELL,337.5,162.5,0.0,25.0,25.0,25.0,0.0,-0.8,0.0,452.4849,172.5151,-0.8
GRIDCELL,337.5,187.5,0.0,25.0,25.0,25.0,0.0,0.0,0.0,84.8015,540.1985,0.0
GRIDCELL,337.5,212.5,0.0,25.0,25.0,25.0,0.0,0.0,0.0,325.3309,299.6691,0.0
GRIDCELL,337.5,237.5,0.0,25.0,25.0,25.0,0.0,0.0,0.0,471.4324,153.5676,0.0
GRIDCELL,337.5,262.5,0.0,25.0,25.0,25.0,0.0,0.0,0.0,625.0,0.0,0.0
GRIDCELL,337.5,287.5,0.0,25.0,25.0,25.0,0.0,0.0,0.0,625.0,0.0,0.0
GRIDCELL,337.5,312.5,0.0,25.0,25.0,25.0,0.0,0.0,0.0,594.852,30.148,0.0
GRIDCELL,337.5,337.5,0.0,25.0,25.0,25.0,0.0,0.0,0.0,625.0,0.0,0.0
GRIDCELL,362.5,12.500000000000002,0.0,25.0,25.0,25.0,0.0,0.0,0.0,556.7061,68.2939,0.0
GRIDCELL,362.5,37.5,0.0,25.0,25.0,25.0,0.0,-153.0,0.0,342.5666,282.4334,-153.0
GRIDCELL,362.5,62.5,0.0,25.0,25.0,25.0,0.0,-1316.3,0.0,625.0,0.0,-1316.3
GRIDCELL,362.5,87.5,0.0,25.0,25.0,25.0,0.0,-1908.5,0.0,625.0,0.0,-1908.5
GRIDCELL,362.5,112.5,0.0,25.0,25.0,25.0,0.0,-2101.4,0.0,625.0,0.0,-2101.4
GRIDCELL,362.5,137.5,0.0,25.0,25.0,25.0,0.0,-1621.5,0.0,625.0,0.0,-1621.5
GRIDCELL,362.5,162.5,0.0,25.0,25.0,25.0,0.0,-208.0,0.0,419.7838,205.2162,-208.0
GRIDCELL,362.5,187.5,0.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,625.0,0.0
GRIDCELL,362.5,212.5,0.0,25.0,25.0,25.0,0.0,0.0,0.0,316.374,308.626,0.0
GRIDCELL,362.5,237.5,0.0,25.0,25.0,25.0,0.0,0.0,0.0,273.81,351.19,0.0
GRIDCELL,362.5,262.5,0.0,25.0,25.0,25.0,0.0,0.0,0.0,625.0,0.0,0.0
GRIDCELL,362.5,287.5,0.0,25.0,25.0,25.0,0.0,0.0,0.0,578.533,46.467,0.0
GRIDCELL,362.5,312.5,0.0,25.0,25.0,25.0,0.0,0.0,0.0,285.6368,339.3632,0.0
GRIDCELL,362.5,337.5,0.0,25.0,25.0,25.0,0.0,0.0,0.0,625.0,0.0,0.0
GRIDCELL,387.5,12.500000000000002,0.0,25.0,25.0,25.0,0.0,0.0,0.0,588.0951,36.9049,0.0
GRIDCELL,387.5,37.5,0.0,25.0,25.0,25.0,0.0,-80.6,0.0,397.3273,227.6727,-80.6
GRIDCELL,387.5,62.5,0.0,25.0,25.0,25.0,0.0,-869.4,0.0,625.0,0.0,-869.4
GRIDCELL,387.5,87.5,0.0,25.0,25.0,25.0,0.0,-2104.9,0.0,625.0,0.0,-2104.9
GRIDCELL,387.5,112.5,0.0,25.0,25.0,25.0,0.0,-2581.9,0.0,625.0,0.0,-2581.9
GRIDCELL,387.5,137.5,0.0,25.0,25.0,25.0,0.0,-2154.8,0.0,625.0,0.0,-2154.8
GRIDCELL,387.5,162.5,0.0,25.0,25.0,25.0,0.0,-453.2,0.0,420.7801,204.2199,-453.2
GRIDCELL,387.5,187.5,0.0,25.0,25.0,25.0,0.0,0.0,0.0,625.0,0.0,0.0
GRIDCELL,387.5,212.5,0.0,25.0,25.0,25.0,0.0,0.0,0.0,464.6918,160.3082,0.0
GRIDCELL,387.5,237.5,0.0,25.0,25.0,25.0,0.0,0.0,0.0,611.1006,13.8994,0.0
GRIDCELL,387.5,262.5,0.0,25.0,25.0,25.0,0.0,0.0,0.0,551.1947,73.8053,0.0
GRIDCELL,387.5,287.5,0.0,25.0,25.0,25.0,0.0,0.0,0.0,572.4925,52.5075,0.0
GRIDCELL,387.5,312.5,0.0,25.0,25.0,25.0,0.0,0.0,0.0,423.8856,201.1144,0.0
GRIDCELL,387.5,337.5,0.0,25.0,25.0,25.0,0.0,0.0,0.0,271.1669,353.8331,0.0
GRIDCELL,412.5,12.500000000000002,0.0,25.0,25.0,25.0,0.0,0.0,0.0,155.9888,469.0112,0.0
GRIDCELL,412.5,37.5,0.0,25.0,25.0,25.0,0.0,-8.7,0.0,458.8185,166.1815,-8.7
GRIDCELL,412.5,62.5,0.0,25.0,25.0,25.0,0.0,-692.5,0.0,625.0,0.0,-692.5
GRIDCELL,412.5,87.5,0.0,25.0,25.0,25.0,0.0,-2254.5,0.0,625.0,0.0,-2254.5
GRIDCELL,412.5,112.5,0.0,25.0,25.0,25.0,0.0,-2787.8,0.0,625.0,0.0,-2787.8
GRIDCELL,412.5,137.5,0.0,25.0,25.0,25.0,0.0,-1957.1,0.0,625.0,0.0,-1957.1
GRIDCELL,412.5,162.5,0.0,25.0,25.0,25.0,0.0,-343.8,0.0,428.9971,196.0029,-343.8
GRIDCELL,412.5,187.5,0.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,625.0,0.0
GRIDCELL,412.5,212.5,0.0,25.0,25.0,25.0,0.0,0.0,0.0,103.125,521.875,0.0
GRIDCELL,412.5,237.5,0.0,25.0,25.0,25.0,0.0,0.0,0.0,104.5959,520.4041,0.0
