Name,X,Y,Z,ScaleX,ScaleY,ScaleZ,Rotation,ELEV1,ELEV2,DELEV
POINTVOL,850.0,125.0,970.6328493980365,25.0,25.0,25.0,0.0,970.6328,972.58,-1.9472
POINTVOL,850.0,150.0,970.3510929610861,25.0,25.0,25.0,0.0,970.3511,973.2086,-2.8575
POINTVOL,850.0,175.0,969.9539351537856,25.0,25.0,25.0,0.0,969.9539,974.78,-4.8261
POINTVOL,850.0,200.0,971.4901856771762,25.0,25.0,25.0,0.0,971.4902,974.8925,-3.4023
POINTVOL,850.0,225.0,971.8453000000782,25.0,25.0,25.0,0.0,971.8453,974.6571,-2.8118
POINTVOL,850.0,250.0,971.8828000000722,25.0,25.0,25.0,0.0,971.8828,973.9,-2.0172
POINTVOL,850.0,275.0,971.4149999999792,25.0,25.0,25.0,0.0,971.415,971.415,-0.0
POINTVOL,850.0,300.0,968.9299999999922,25.0,25.0,25.0,0.0,968.93,968.93,0.0
POINTVOL,850.0,325.0,963.2681210021567,25.0,25.0,25.0,0.0,963.2681,963.2681,0.0
POINTVOL,850.0,350.0,962.7900000000199,25.0,25.0,25.0,0.0,962.79,962.79,0.0
POINTVOL,875.0,0.0,964.7217790503109,25.0,25.0,25.0,0.0,964.7218,964.7218,0.0
POINTVOL,875.0,25.0,964.6352740524723,25.0,25.0,25.0,0.0,964.6353,964.6353,0.0
POINTVOL,875.0,50.0,965.2211262488839,25.0,25.0,25.0,0.0,965.2211,965.2211,0.0
POINTVOL,875.0,75.0,970.5800000000023,25.0,25.0,25.0,0.0,970.58,964.5685,6.0115
POINTVOL,875.0,100.0,970.579999999995,25.0,25.0,25.0,0.0,970.58,967.2083,3.3717
POINTVOL,875.0,125.0,970.0799793385594,25.0,25.0,25.0,0.0,970.08,972.405,-2.325
POINTVOL,875.0,150.0,969.5800270566393,25.0,25.0,25.0,0.0,969.58,972.8717,-3.2916
POINTVOL,875.0,175.0,969.0956024286627,25.0,25.0,25.0,0.0,969.0956,973.4717,-4.3761
POINTVOL,875.0,200.0,969.4108542832254,25.0,25.0,25.0,0.0,969.4109,970.5626,-1.1517
POINTVOL,875.0,225.0,971.6940500001156,25.0,25.0,25.0,0.0,971.6941,972.4584,-0.7643
POINTVOL,875.0,250.0,971.731550000106,25.0,25.0,25.0,0.0,971.7316,972.156,-0.4244
POINTVOL,875.0,275.0,970.3174092639499,25.0,25.0,25.0,0.0,970.3174,970.3174,0.0
POINTVOL,875.0,300.0,967.5133333333121,25.0,25.0,25.0,0.0,967.5133,967.5133,0.0
POINTVOL,875.0,325.0,962.5361987305737,25.0,25.0,25.0,0.0,962.5362,962.5362,0.0
POINTVOL,875.0,350.0,959.8201368541623,25.0,25.0,25.0,0.0,959.8201,959.8201,0.0
POINTVOL,900.0,0.0,959.9163602541655,25.0,25.0,25.0,0.0,959.9164,959.9164,0.0
POINTVOL,900.0,25.0,959.7161163297733,25.0,25.0,25.0,0.0,959.7161,959.7161,0.0
POINTVOL,900.0,50.0,962.9633333335045,25.0,25.0,25.0,0.0,962.9633,962.4742,0.4891
POINTVOL,900.0,75.0,970.0800000000096,25.0,25.0,25.0,0.0,970.08,963.8633,6.2167
POINTVOL,900.0,100.0,970.0799999999922,25.0,25.0,25.0,0.0,970.08,968.2933,1.7867
POINTVOL,900.0,125.0,969.5799999999919,25.0,25.0,25.0,0.0,969.58,972.25,-2.67
POINTVOL,900.0,150.0,969.0799999999925,25.0,25.0,25.0,0.0,969.08,972.5775,-3.4975
POINTVOL,900.0,175.0,968.5799999999927,25.0,25.0,25.0,0.0,968.58,972.1633,-3.5833
POINTVOL,900.0,200.0,967.6773428148223,25.0,25.0,25.0,0.0,967.6773,967.6773,0.0
POINTVOL,900.0,225.0,969.0657624799184,25.0,25.0,25.0,0.0,969.0658,969.0658,0.0
POINTVOL,900.0,250.0,969.936315215035,25.0,25.0,25.0,0.0,969.9363,969.9363,0.0
POINTVOL,900.0,275.0,968.5058233150049,25.0,25.0,25.0,0.0,968.5058,968.5058,0.0
POINTVOL,900.0,300.0,966.1099999999464,25.0,25.0,25.0,0.0,966.11,966.11,0.0
POINTVOL,900.0,325.0,961.368447047515,25.0,25.0,25.0,0.0,961.3684,961.3684,0.0
POINTVOL,900.0,350.0,959.5633333332872,25.0,25.0,25.0,0.0,959.5633,959.5633,-0.0
POINTVOL,925.0,0.0,957.4530977519191,25.0,25.0,25.0,0.0,957.4531,957.4531,0.0
POINTVOL,925.0,25.0,961.7245276141704,25.0,25.0,25.0,0.0,961.7245,961.7245,0.0
POINTVOL,925.0,50.0,964.0233872290491,25.0,25.0,25.0,0.0,964.0234,964.0234,0.0
POINTVOL,925.0,75.0,969.580000000009,25.0,25.0,25.0,0.0,969.58,965.88,3.7
POINTVOL,925.0,100.0,969.5799999999929,25.0,25.0,25.0,0.0,969.58,969.655,-0.075
POINTVOL,925.0,125.0,969.0799999999921,25.0,25.0,25.0,0.0,969.08,971.645,-2.565
POINTVOL,925.0,150.0,968.579999999995,25.0,25.0,25.0,0.0,968.58,971.2623,-2.6823
POINTVOL,925.0,175.0,968.0799999999992,25.0,25.0,25.0,0.0,968.08,970.614,-2.534
POINTVOL,925.0,200.0,965.4552251682128,25.0,25.0,25.0,0.0,965.4552,965.4552,0.0
POINTVOL,925.0,225.0,964.9432954745357,25.0,25.0,25.0,0.0,964.9433,964.9433,0.0
POINTVOL,925.0,250.0,966.0692913932204,25.0,25.0,25.0,0.0,966.0693,966.0693,0.0
POINTVOL,925.0,275.0,965.7441405342469,25.0,25.0,25.0,0.0,965.7441,965.7441,0.0
POINTVOL,925.0,300.0,963.8200429358078,25.0,25.0,25.0,0.0,963.82,963.82,0.0
POINTVOL,925.0,325.0,960.3722122718548,25.0,25.0,25.0,0.0,960.3722,960.3722,0.0
POINTVOL,925.0,350.0,957.3092966362967,25.0,25.0,25.0,0.0,957.3093,957.3093,0.0
POINTVOL,950.0,0.0,959.9549506175273,25.0,25.0,25.0,0.0,959.955,959.955,0.0
POINTVOL,950.0,25.0,964.2047853941807,25.0,25.0,25.0,0.0,964.2048,964.2048,0.0
POINTVOL,950.0,50.0,966.5910426680092,25.0,25.0,25.0,0.0,966.591,966.591,0.0
POINTVOL,950.0,75.0,969.1008333333428,25.0,25.0,25.0,0.0,969.1008,968.6702,0.4307
POINTVOL,950.0,100.0,969.079999999993,25.0,25.0,25.0,0.0,969.08,970.28,-1.2
POINTVOL,950.0,125.0,968.5549999999917,25.0,25.0,25.0,0.0,968.555,970.4233,-1.8683
POINTVOL,950.0,150.0,968.0133333333298,25.0,25.0,25.0,0.0,968.0133,970.1124,-2.099
POINTVOL,950.0,175.0,967.4799999999968,25.0,25.0,25.0,0.0,967.48,968.3019,-0.8219
POINTVOL,950.0,200.0,964.8475137362684,25.0,25.0,25.0,0.0,964.8475,964.8475,0.0
POINTVOL,950.0,225.0,961.6953290064201,25.0,25.0,25.0,0.0,961.6953,961.6953,0.0
POINTVOL,950.0,250.0,962.6611798029037,25.0,25.0,25.0,0.0,962.6612,962.6612,0.0
POINTVOL,950.0,275.0,963.4320392277891,25.0,25.0,25.0,0.0,963.432,963.432,0.0
POINTVOL,950.0,300.0,962.3306139051228,25.0,25.0,25.0,0.0,962.3306,962.3306,0.0
POINTVOL,950.0,325.0,959.5128996891056,25.0,25.0,25.0,0.0,959.5129,959.5129,0.0
POINTVOL,950.0,350.0,956.9504979152333,25.0,25.0,25.0,0.0,956.9505,956.9505,0.0
POINTVOL,975.0,0.0,960.9839519473297,25.0,25.0,25.0,0.0,960.984,960.984,0.0
POINTVOL,975.0,25.0,965.3770678672402,25.0,25.0,25.0,0.0,965.3771,965.3771,0.0
POINTVOL,975.0,50.0,967.7984566074343,25.0,25.0,25.0,0.0,967.7985,967.7985,0.0
POINTVOL,975.0,75.0,968.6404166666741,25.0,25.0,25.0,0.0,968.6404,969.4457,-0.8053
POINTVOL,975.0,100.0,968.5799999999915,25.0,25.0,25.0,0.0,968.58,969.5433,-0.9633
POINTVOL,975.0,125.0,968.0133333333218,25.0,25.0,25.0,0.0,968.0133,968.5417,-0.5283
POINTVOL,975.0,150.0,967.3716666666568,25.0,25.0,25.0,0.0,967.3717,968.0492,-0.6775
POINTVOL,975.0,175.0,966.68955562865,25.0,25.0,25.0,0.0,966.6896,966.6896,0.0
POINTVOL,975.0,200.0,963.4428690911473,25.0,25.0,25.0,0.0,963.4429,963.4429,0.0
POINTVOL,975.0,225.0,958.5491100240262,25.0,25.0,25.0,0.0,958.5491,958.5491,0.0
POINTVOL,975.0,250.0,960.2619967355856,25.0,25.0,25.0,0.0,960.262,960.262,0.0
POINTVOL,975.0,275.0,961.0793718811904,25.0,25.0,25.0,0.0,961.0794,961.0794,0.0
POINTVOL,975.0,300.0,961.2737384528087,25.0,25.0,25.0,0.0,961.2737,961.2737,0.0
POINTVOL,975.0,325.0,959.4425031411349,25.0,25.0,25.0,0.0,959.4425,959.4425,0.0
POINTVOL,975.0,350.0,956.6975234483567,25.0,25.0,25.0,0.0,956.6975,956.6975,0.0
POINTVOL,1000.0,0.0,963.0101189776498,25.0,25.0,25.0,0.0,963.0101,963.0101,0.0
POINTVOL,1000.0,25.0,966.1426227157568,25.0,25.0,25.0,0.0,966.1426,966.1426,0.0
POINTVOL,1000.0,50.0,967.680000000006,25.0,25.0,25.0,0.0,967.68,967.9671,-0.2871
POINTVOL,1000.0,75.0,968.1800000000069,25.0,25.0,25.0,0.0,968.18,968.524,-0.344
POINTVOL,1000.0,100.0,968.0799999999931,25.0,25.0,25.0,0.0,968.08,967.76,0.32
POINTVOL,1000.0,125.0,967.4799999999874,25.0,25.0,25.0,0.0,967.48,965.9,1.58
POINTVOL,1000.0,150.0,965.0300136541492,25.0,25.0,25.0,0.0,965.03,965.03,0.0
POINTVOL,1000.0,175.0,964.5844368821705,25.0,25.0,25.0,0.0,964.5844,964.5844,0.0
POINTVOL,1000.0,200.0,962.5416257820441,25.0,25.0,25.0,0.0,962.5416,962.5416,0.0
POINTVOL,1000.0,225.0,957.1414848097629,25.0,25.0,25.0,0.0,957.1415,957.1415,0.0
POINTVOL,1000.0,250.0,954.9574135105676,25.0,25.0,25.0,0.0,954.9574,954.9574,0.0
POINTVOL,1000.0,275.0,958.0122534962192,25.0,25.0,25.0,0.0,958.0123,958.0123,0.0
POINTVOL,1000.0,300.0,959.9035320373508,25.0,25.0,25.0,0.0,959.9035,959.9035,0.0
POINTVOL,1000.0,325.0,959.0802337551784,25.0,25.0,25.0,0.0,959.0802,959.0802,0.0
POINTVOL,1000.0,350.0,956.3824191183132,25.0,25.0,25.0,0.0,956.3824,956.3824,0.0
POINTVOL,1025.0,0.0,963.803836336545,25.0,25.0,25.0,0.0,963.8038,963.8038,0.0
POINTVOL,1025.0,25.0,966.1141801166483,25.0,25.0,25.0,0.0,966.1142,966.1142,0.0
POINTVOL,1025.0,50.0,967.0291666545996,25.0,25.0,25.0,0.0,967.0292,967.3858,-0.3566
POINTVOL,1025.0,75.0,967.6374999879325,25.0,25.0,25.0,0.0,967.6375,967.104,0.5335
POINTVOL,1025.0,100.0,967.5833333212486,25.0,25.0,25.0,0.0,967.5833,965.4017,2.1817
POINTVOL,1025.0,125.0,966.9833333212433,25.0,25.0,25.0,0.0,966.9833,962.4274,4.5559
POINTVOL,1025.0,150.0,962.4294542254486,25.0,25.0,25.0,0.0,962.4295,962.4295,0.0
POINTVOL,1025.0,175.0,962.439695331087,25.0,25.0,25.0,0.0,962.4397,962.4397,0.0
POINTVOL,1025.0,200.0,961.1046676286787,25.0,25.0,25.0,0.0,961.1047,961.1047,0.0
POINTVOL,1025.0,225.0,957.323553545469,25.0,25.0,25.0,0.0,957.3236,957.3236,0.0
POINTVOL,1025.0,250.0,953.8261084188218,25.0,25.0,25.0,0.0,953.8261,953.8261,0.0
POINTVOL,1025.0,275.0,954.7385906824211,25.0,25.0,25.0,0.0,954.7386,954.7386,0.0
POINTVOL,1025.0,300.0,956.4317529910745,25.0,25.0,25.0,0.0,956.4318,956.4318,0.0
POINTVOL,1025.0,325.0,958.0487686959076,25.0,25.0,25.0,0.0,958.0488,958.0488,0.0
POINTVOL,1025.0,350.0,956.7760663617198,25.0,25.0,25.0,0.0,956.7761,956.7761,0.0
POINTVOL,1050.0,0.0,964.0016487200552,25.0,25.0,25.0,0.0,964.0016,964.0016,0.0
POINTVOL,1050.0,25.0,965.3291154772234,25.0,25.0,25.0,0.0,965.3291,965.3291,0.0
POINTVOL,1050.0,50.0,966.1558120230752,25.0,25.0,25.0,0.0,966.1558,966.1558,0.0
POINTVOL,1050.0,75.0,967.1420832790172,25.0,25.0,25.0,0.0,967.1421,965.3651,1.777
POINTVOL,1050.0,100.0,967.1274999456608,25.0,25.0,25.0,0.0,967.1275,963.0233,4.1042
POINTVOL,1050.0,125.0,966.5274999456527,25.0,25.0,25.0,0.0,966.5275,958.6133,7.9142
POINTVOL,1050.0,150.0,959.410833278699,25.0,25.0,25.0,0.0,959.4108,958.6713,0.7396
POINTVOL,1050.0,175.0,959.3431933802185,25.0,25.0,25.0,0.0,959.3432,959.3432,0.0
POINTVOL,1050.0,200.0,959.2809887583913,25.0,25.0,25.0,0.0,959.281,959.281,0.0
POINTVOL,1050.0,225.0,956.4246784130689,25.0,25.0,25.0,0.0,956.4247,956.4247,0.0
POINTVOL,1050.0,250.0,952.2730793097876,25.0,25.0,25.0,0.0,952.2731,952.2731,0.0
POINTVOL,1050.0,275.0,952.695415526585,25.0,25.0,25.0,0.0,952.6954,952.6954,0.0
POINTVOL,1050.0,300.0,955.0516582485376,25.0,25.0,25.0,0.0,955.0517,955.0517,0.0
POINTVOL,1050.0,325.0,956.5345384403561,25.0,25.0,25.0,0.0,956.5345,956.5345,0.0
POINTVOL,1050.0,350.0,956.9622788564287,25.0,25.0,25.0,0.0,956.9623,956.9623,0.0
POINTVOL,1075.0,0.0,961.837700051819,25.0,25.0,25.0,0.0,961.8377,961.8377,0.0
POINTVOL,1075.0,25.0,963.4473983645377,25.0,25.0,25.0,0.0,963.4474,963.4474,0.0
POINTVOL,1075.0,50.0,964.3966764017288,25.0,25.0,25.0,0.0,964.3967,964.3967,0.0
POINTVOL,1075.0,75.0,966.7312499004126,25.0,25.0,25.0,0.0,966.7312,963.515,3.2162
POINTVOL,1075.0,100.0,966.7312499003837,25.0,25.0,25.0,0.0,966.7312,960.86,5.8712
POINTVOL,1075.0,125.0,966.1312499003784,25.0,25.0,25.0,0.0,966.1312,955.5131,10.6181
POINTVOL,1075.0,150.0,959.0145832333758,25.0,25.0,25.0,0.0,959.0146,955.0036,4.011
POINTVOL,1075.0,175.0,955.4794622169246,25.0,25.0,25.0,0.0,955.4795,955.4795,0.0
POINTVOL,1075.0,200.0,957.0576751881669,25.0,25.0,25.0,0.0,957.0577,957.0577,0.0
POINTVOL,1075.0,225.0,955.1787281400575,25.0,25.0,25.0,0.0,955.1787,955.1787,0.0
POINTVOL,1075.0,250.0,949.6776616425345,25.0,25.0,25.0,0.0,949.6777,949.6777,0.0
POINTVOL,1075.0,275.0,950.8633965584278,25.0,25.0,25.0,0.0,950.8634,950.8634,0.0
POINTVOL,1075.0,300.0,953.3712317621023,25.0,25.0,25.0,0.0,953.3712,953.3712,0.0
POINTVOL,1075.0,325.0,955.5379570653317,25.0,25.0,25.0,0.0,955.538,955.538,0.0
POINTVOL,1075.0,350.0,956.120163599168,25.0,25.0,25.0,0.0,956.1202,956.1202,0.0
POINTVOL,1100.0,0.0,959.3277326075221,25.0,25.0,25.0,0.0,959.3277,959.3277,0.0
POINTVOL,1100.0,25.0,959.9379858875377,25.0,25.0,25.0,0.0,959.938,959.938,0.0
POINTVOL,1100.0,50.0,960.9068940395609,25.0,25.0,25.0,0.0,960.9069,960.9069,0.0
POINTVOL,1100.0,75.0,966.3999998551386,25.0,25.0,25.0,0.0,966.4,960.8233,5.5767
POINTVOL,1100.0,100.0,966.3999998551099,25.0,25.0,25.0,0.0,966.4,959.4194,6.9806
POINTVOL,1100.0,125.0,965.7999998551038,25.0,25.0,25.0,0.0,965.8,955.374,10.426
POINTVOL,1100.0,150.0,958.6833331881072,25.0,25.0,25.0,0.0,958.6833,951.0132,7.6701
POINTVOL,1100.0,175.0,953.2289917238381,25.0,25.0,25.0,0.0,953.229,953.229,0.0
POINTVOL,1100.0,200.0,955.0000000000001,25.0,25.0,25.0,0.0,955.0,955.0,0.0
POINTVOL,1100.0,225.0,953.2292764986047,25.0,25.0,25.0,0.0,953.2293,953.2293,0.0
POINTVOL,1100.0,250.0,948.5939059016441,25.0,25.0,25.0,0.0,948.5939,948.5939,0.0
POINTVOL,1100.0,275.0,950.0289597320656,25.0,25.0,25.0,0.0,950.029,950.029,0.0
POINTVOL,1100.0,300.0,952.3705060444297,25.0,25.0,25.0,0.0,952.3705,952.3705,0.0
POINTVOL,1100.0,325.0,954.6722317008772,25.0,25.0,25.0,0.0,954.6722,954.6722,0.0
POINTVOL,1100.0,350.0,955.0735201990332,25.0,25.0,25.0,0.0,955.0735,955.0735,0.0
POINTVOL,1125.0,0.0,955.3476854343024,25.0,25.0,25.0,0.0,955.3477,955.3477,0.0
POINTVOL,1125.0,25.0,956.0447154160926,25.0,25.0,25.0,0.0,956.0447,956.0447,0.0
POINTVOL,1125.0,50.0,959.0145831435456,25.0,25.0,25.0,0.0,959.0146,957.471,1.5435
POINTVOL,1125.0,75.0,966.131249809866,25.0,25.0,25.0,0.0,966.1312,957.7106,8.4206
POINTVOL,1125.0,100.0,966.1312498098367,25.0,25.0,25.0,0.0,966.1312,958.6794,7.4518
POINTVOL,1125.0,125.0,965.5312498098309,25.0,25.0,25.0,0.0,965.5312,954.777,10.7543
POINTVOL,1125.0,150.0,958.4145831428173,25.0,25.0,25.0,0.0,958.4146,950.3483,8.0663
POINTVOL,1125.0,175.0,950.1318554181215,25.0,25.0,25.0,0.0,950.1319,950.1319,0.0
POINTVOL,1125.0,200.0,952.5874188423686,25.0,25.0,25.0,0.0,952.5874,952.5874,0.0
POINTVOL,1125.0,225.0,952.4656306399854,25.0,25.0,25.0,0.0,952.4656,952.4656,0.0
POINTVOL,1125.0,250.0,947.9832822236297,25.0,25.0,25.0,0.0,947.9833,947.9833,0.0
POINTVOL,1125.0,275.0,948.136876664944,25.0,25.0,25.0,0.0,948.1369,948.1369,0.0
POINTVOL,1125.0,300.0,951.2629814593005,25.0,25.0,25.0,0.0,951.263,951.263,0.0
POINTVOL,1125.0,325.0,953.3014076477826,25.0,25.0,25.0,0.0,953.3014,953.3014,0.0
POINTVOL,1125.0,350.0,952.6104698907087,25.0,25.0,25.0,0.0,952.6105,952.6105,0.0
POINTVOL,1150.0,0.0,952.1213255895142,25.0,25.0,25.0,0.0,952.1213,952.1213,0.0
POINTVOL,1150.0,25.0,952.4980592885513,25.0,25.0,25.0,0.0,952.4981,952.4981,0.0
POINTVOL,1150.0,50.0,958.8083330983573,25.0,25.0,25.0,0.0,958.8083,953.3619,5.4465
POINTVOL,1150.0,75.0,965.9249997645924,25.0,25.0,25.0,0.0,965.925,954.2737,11.6513
POINTVOL,1150.0,100.0,965.924999764562,25.0,25.0,25.0,0.0,965.925,954.8507,11.0743
POINTVOL,1150.0,125.0,965.324999764555,25.0,25.0,25.0,0.0,965.325,953.7151,11.6099
POINTVOL,1150.0,150.0,958.208333097505,25.0,25.0,25.0,0.0,958.2083,948.7885,9.4199
POINTVOL,1150.0,175.0,948.5714704973329,25.0,25.0,25.0,0.0,948.5715,948.5715,0.0
POINTVOL,1150.0,200.0,950.2510258895811,25.0,25.0,25.0,0.0,950.251,950.251,0.0
POINTVOL,1150.0,225.0,951.3110899626664,25.0,25.0,25.0,0.0,951.3111,951.3111,0.0
POINTVOL,1150.0,250.0,947.3787768188154,25.0,25.0,25.0,0.0,947.3788,947.3788,0.0
POINTVOL,1150.0,275.0,945.9817143309912,25.0,25.0,25.0,0.0,945.9817,945.9817,0.0
POINTVOL,1150.0,300.0,949.8524750298571,25.0,25.0,25.0,0.0,949.8525,949.8525,0.0
POINTVOL,1150.0,325.0,952.3129185858354,25.0,25.0,25.0,0.0,952.3129,952.3129,0.0
POINTVOL,1150.0,350.0,951.3803041603361,25.0,25.0,25.0,0.0,951.3803,951.3803,0.0
POINTVOL,1175.0,0.0,947.9893155800398,25.0,25.0,25.0,0.0,947.9893,947.9893,0.0
POINTVOL,1175.0,25.0,948.4969310889114,25.0,25.0,25.0,0.0,948.4969,948.4969,0.0
POINTVOL,1175.0,50.0,957.8625869820575,25.0,25.0,25.0,0.0,957.8626,950.1974,7.6652
POINTVOL,1175.0,75.0,962.4716663949573,25.0,25.0,25.0,0.0,962.4717,951.0729,11.3987
POINTVOL,1175.0,100.0,962.4716663950114,25.0,25.0,25.0,0.0,962.4717,951.2006,11.2711
POINTVOL,1175.0,125.0,961.8716663950032,25.0,25.0,25.0,0.0,961.8717,949.0505,12.8212
POINTVOL,1175.0,150.0,957.269253614974,25.0,25.0,25.0,0.0,957.2693,946.2387,11.0305
POINTVOL,1175.0,175.0,947.1761798110315,25.0,25.0,25.0,0.0,947.1762,947.1762,0.0
POINTVOL,1175.0,200.0,948.3549024211625,25.0,25.0,25.0,0.0,948.3549,948.3549,0.0
POINTVOL,1175.0,225.0,948.4226984090042,25.0,25.0,25.0,0.0,948.4227,948.4227,0.0
POINTVOL,1175.0,250.0,946.602168975327,25.0,25.0,25.0,0.0,946.6022,946.6022,0.0
POINTVOL,1175.0,275.0,943.8729853272985,25.0,25.0,25.0,0.0,943.873,943.873,0.0
POINTVOL,1175.0,300.0,947.5586047973123,25.0,25.0,25.0,0.0,947.5586,947.5586,0.0
POINTVOL,1175.0,325.0,949.8896483331212,25.0,25.0,25.0,0.0,949.8896,949.8896,0.0
POINTVOL,1175.0,350.0,947.7474883089998,25.0,25.0,25.0,0.0,947.7475,947.7475,0.0
POINTVOL,1200.0,0.0,942.062884828564,25.0,25.0,25.0,0.0,942.0629,942.0629,0.0
POINTVOL,1200.0,25.0,942.4888433384458,25.0,25.0,25.0,0.0,942.4888,942.4888,0.0
POINTVOL,1200.0,50.0,944.9028524193371,25.0,25.0,25.0,0.0,944.9029,944.9029,0.0
POINTVOL,1200.0,75.0,946.7225844105085,25.0,25.0,25.0,0.0,946.7226,946.7226,0.0
POINTVOL,1200.0,100.0,946.6397512354113,25.0,25.0,25.0,0.0,946.6398,946.6398,0.0
POINTVOL,1200.0,125.0,945.2049997283484,25.0,25.0,25.0,0.0,945.205,944.7694,0.4356
POINTVOL,1200.0,150.0,943.5915100626421,25.0,25.0,25.0,0.0,943.5915,942.408,1.1835
POINTVOL,1200.0,175.0,946.0353580247331,25.0,25.0,25.0,0.0,946.0354,946.0354,0.0
POINTVOL,1200.0,200.0,945.8569990110348,25.0,25.0,25.0,0.0,945.857,945.857,0.0
POINTVOL,1200.0,225.0,945.3413411800079,25.0,25.0,25.0,0.0,945.3413,945.3413,0.0
POINTVOL,1200.0,250.0,943.2793936219431,25.0,25.0,25.0,0.0,943.2794,943.2794,0.0
POINTVOL,1200.0,275.0,941.4038742819752,25.0,25.0,25.0,0.0,941.4039,941.4039,0.0
POINTVOL,1200.0,300.0,944.8536423391146,25.0,25.0,25.0,0.0,944.8536,944.8536,0.0
POINTVOL,1200.0,325.0,946.4015724613653,25.0,25.0,25.0,0.0,946.4016,946.4016,0.0
POINTVOL,1200.0,350.0,945.8485701707033,25.0,25.0,25.0,0.0,945.8486,945.8486,0.0
POINTVOL,1225.0,0.0,935.656824001455,25.0,25.0,25.0,0.0,935.6568,935.6568,0.0
POINTVOL,1225.0,25.0,935.6000521471904,25.0,25.0,25.0,0.0,935.6001,935.6001,0.0
POINTVOL,1225.0,50.0,936.1897894501399,25.0,25.0,25.0,0.0,936.1898,936.1898,0.0
POINTVOL,1225.0,75.0,938.3116687395834,25.0,25.0,25.0,0.0,938.3117,938.3117,0.0
POINTVOL,1225.0,100.0,939.4902241312159,25.0,25.0,25.0,0.0,939.4902,939.4902,0.0
POINTVOL,1225.0,125.0,939.3946744580653,25.0,25.0,25.0,0.0,939.3947,939.3947,0.0
POINTVOL,1225.0,150.0,941.0204761767325,25.0,25.0,25.0,0.0,941.0205,941.0205,0.0
POINTVOL,1225.0,175.0,943.40060693499,25.0,25.0,25.0,0.0,943.4006,943.4006,0.0
POINTVOL,1225.0,200.0,942.7792552020978,25.0,25.0,25.0,0.0,942.7793,942.7793,0.0
POINTVOL,1225.0,225.0,942.182174365701,25.0,25.0,25.0,0.0,942.1822,942.1822,0.0
POINTVOL,1225.0,250.0,940.7529530461561,25.0,25.0,25.0,0.0,940.753,940.753,0.0
POINTVOL,1225.0,275.0,939.6327072747798,25.0,25.0,25.0,0.0,939.6327,939.6327,0.0
POINTVOL,1225.0,300.0,942.745703470333,25.0,25.0,25.0,0.0,942.7457,942.7457,0.0
POINTVOL,1225.0,325.0,943.0319042126832,25.0,25.0,25.0,0.0,943.0319,943.0319,0.0
POINTVOL,1225.0,350.0,942.6426201835737,25.0,25.0,25.0,0.0,942.6426,942.6426,0.0
POINTVOL,1250.0,0.0,931.3865659374502,25.0,25.0,25.0,0.0,931.3866,931.3866,0.0
POINTVOL,1250.0,25.0,931.0378625147429,25.0,25.0,25.0,0.0,931.0379,931.0379,0.0
POINTVOL,1250.0,50.0,932.2427511675949,25.0,25.0,25.0,0.0,932.2428,932.2428,0.0
POINTVOL,1250.0,75.0,933.721623654726,25.0,25.0,25.0,0.0,933.7216,933.7216,0.0
POINTVOL,1250.0,100.0,934.2031085992238,25.0,25.0,25.0,0.0,934.2031,934.2031,0.0
POINTVOL,1250.0,125.0,935.7576364697409,25.0,25.0,25.0,0.0,935.7576,935.7576,0.0
POINTVOL,1250.0,150.0,938.3885950494029,25.0,25.0,25.0,0.0,938.3886,938.3886,0.0
POINTVOL,1250.0,175.0,939.6211329252268,25.0,25.0,25.0,0.0,939.6211,939.6211,0.0
POINTVOL,1250.0,200.0,938.8779378240064,25.0,25.0,25.0,0.0,938.8779,938.8779,0.0
POINTVOL,1250.0,225.0,938.6078018547393,25.0,25.0,25.0,0.0,938.6078,938.6078,0.0
POINTVOL,1250.0,250.0,937.5820000364827,25.0,25.0,25.0,0.0,937.582,937.582,0.0
POINTVOL,1250.0,275.0,938.5381718738955,25.0,25.0,25.0,0.0,938.5382,938.5382,0.0
POINTVOL,1250.0,300.0,939.1753025882623,25.0,25.0,25.0,0.0,939.1753,939.1753,0.0
POINTVOL,1250.0,325.0,939.4441504037056,25.0,25.0,25.0,0.0,939.4442,939.4442,0.0
POINTVOL,1250.0,350.0,939.351887956439,25.0,25.0,25.0,0.0,939.3519,939.3519,0.0
POINTVOL,1275.0,0.0,933.1661284406156,25.0,25.0,25.0,0.0,933.1661,933.1661,0.0
POINTVOL,1275.0,25.0,933.1979372059166,25.0,25.0,25.0,0.0,933.1979,933.1979,0.0
POINTVOL,1275.0,50.0,933.106546963703,25.0,25.0,25.0,0.0,933.1065,933.1065,0.0
POINTVOL,1275.0,75.0,932.9245753930454,25.0,25.0,25.0,0.0,932.9246,932.9246,0.0
POINTVOL,1275.0,100.0,932.379168156153,25.0,25.0,25.0,0.0,932.3792,932.3792,0.0
POINTVOL,1275.0,125.0,933.1879381552305,25.0,25.0,25.0,0.0,933.1879,933.1879,0.0
POINTVOL,1275.0,150.0,934.1686642910604,25.0,25.0,25.0,0.0,934.1687,934.1687,0.0
POINTVOL,1275.0,175.0,934.6325104566351,25.0,25.0,25.0,0.0,934.6325,934.6325,0.0
POINTVOL,1275.0,200.0,935.2281834755158,25.0,25.0,25.0,0.0,935.2282,935.2282,0.0
POINTVOL,1275.0,225.0,935.3351036467989,25.0,25.0,25.0,0.0,935.3351,935.3351,0.0
